word,association_score,lr_semantic,left_freq,right_freq,total_freq,lr_self_mean_left,lr_self_mean_right,lr_self_mean_weighted,lr_self_mean,eng_word_transl
schaut,0.9784001344883488,right,0,1,1,NA,3,NA,3,looks
klientelorientiert,0.978402825659415,right,0,1,1,NA,3,NA,3,clientele-oriented
menschenverstandeigenverantwortung,0.9784037032151977,right,0,1,1,NA,9,NA,9,common sense personal responsibility
fünfziger,0.9784058678527944,right,0,1,1,NA,7,NA,7,fifties
standesdünkel,0.978411893735834,right,0,2,2,NA,4,NA,4,class prejudice
standortkonkurrenz,0.9784125372767414,right,0,1,1,NA,2,NA,2,location competition
angste,0.9784279237547944,right,0,1,1,NA,2,NA,2,fears
überall,0.9784324285411444,right,0,1,1,NA,2,NA,2,everywhere
hintergründen,0.9784331305857704,right,0,1,1,NA,3,NA,3,backgrounds
nszeit,0.9784337156229588,right,0,2,2,NA,6,NA,6,time
christlichjüdische,0.9784351782159296,right,0,1,1,NA,7,NA,7,Christian-Jewish
abstammung,0.9784372258460888,right,0,1,1,NA,7,NA,7,lineage
ausgrenzen,0.978438220409309,right,0,1,1,NA,3,NA,3,exclude
bevölkerungsgruppen,0.9784467619522584,right,0,5,5,NA,2.6,NA,2.6,population groups
normal,0.9784480490340728,right,0,3,3,NA,6.666666666666667,NA,6.666666666666667,normal
reglementierend,0.978450096664232,right,0,1,1,NA,5,NA,5,regulatory
sicherheitskräfte,0.978451851775797,right,0,1,1,NA,1,NA,1,security forces
denkverbote,0.9784603348150276,right,0,1,1,NA,8,NA,8,prohibitions on thinking
erwerbsbild,0.9784615048894044,right,0,1,1,NA,3,NA,3,acquisition image
leistungsbez,0.9784621484303117,right,0,1,1,NA,1,NA,1,performance-related
ausspähung,0.9784630844898128,right,0,1,1,NA,4,NA,4,spying
unflexibel,0.9784657171571604,right,0,3,3,NA,3.6666666666666665,NA,3.6666666666666665,inflexible
höcke,0.9784689348616962,right,0,1,1,NA,1,NA,1,Höcke
mündigen,0.9784760723153936,right,0,1,1,NA,8,NA,8,adult
gewand,0.9784768913674574,right,0,1,1,NA,3,NA,3,garment
zurück,0.9784816301686828,right,0,5,5,NA,4.6,NA,4.6,back
selektiv,0.978492043830635,right,0,1,1,NA,3,NA,3,selectively
egoistischesneoliberales,0.9784939744533564,right,0,1,1,NA,3,NA,3,selfish neoliberal
mißachtung,0.9785002928549904,right,0,1,1,NA,6,NA,6,disregard
ungeborener,0.9785027500111816,right,0,1,1,NA,8,NA,8,unborn
andvölker,0.9785033935520886,right,0,1,1,NA,1,NA,1,and peoples
stimmt,0.9785041541004336,right,0,1,1,NA,2,NA,2,true
unregulierte,0.9785060847231548,right,0,1,1,NA,2,NA,2,unregulated
ichbezug,0.9785066697603432,right,0,1,1,NA,2,NA,2,self-reference
schauen,0.9785073718049692,right,0,1,1,NA,3,NA,3,look
paternalistische,0.9785074888124068,right,0,1,1,NA,3,NA,3,paternalistic
schilde,0.9785101214797544,right,0,1,1,NA,6,NA,6,shields
waffenlieferungen,0.978516147362794,right,0,1,1,NA,3,NA,3,arms deliveries
begrenzend,0.9785181949929532,right,0,1,1,NA,6,NA,6,limiting
militärisches,0.9785246889057436,right,0,1,1,NA,2,NA,2,military
gestrigen,0.9785251569354944,right,0,1,1,NA,3,NA,3,yesterday
steuerpolitk,0.9785259174838392,right,0,1,1,NA,3,NA,3,tax policy
geschichtsbild,0.9785346930416642,right,0,1,1,NA,7,NA,7,historical picture
kleinbürgerlichkeit,0.9785347515453828,right,0,1,1,NA,7,NA,7,petty bourgeoisie
main,0.9785388468057012,right,0,1,1,NA,6,NA,6,Main
opfert,0.978550489045749,right,0,1,1,NA,5,NA,5,sacrifices
ewig,0.9785513080978128,right,0,6,6,NA,3.8333333333333335,NA,3.8333333333333335,forever
rollen,0.9785538822614414,right,0,2,2,NA,4.5,NA,4.5,roll
aussen,0.9785568074473828,right,0,1,1,NA,3,NA,3,outside
uneinsichtigkeit,0.97856096121142,right,0,1,1,NA,7,NA,7,intransigence
innerparteiliche,0.9785677476428046,right,0,1,1,NA,6,NA,6,intra-party
bezüglich,0.9785729544737808,right,0,2,2,NA,5.5,NA,5.5,with reference to
machtmissbrauch,0.97857500210394,right,0,1,1,NA,1,NA,1,abuse of power
einzelegoismen,0.9785887504778656,right,0,1,1,NA,3,NA,3,individual egoisms
verwechseln,0.9785961804501574,right,0,1,1,NA,6,NA,6,confuse with
ausserhalb,0.9786041954596376,right,0,3,3,NA,6.666666666666667,NA,6.666666666666667,outside
atomkraft,0.9786051315191387,right,0,2,2,NA,3,NA,3,nuclear power
lobbismus,0.9786222731087568,right,0,1,1,NA,2,NA,2,lobbying
gecshlechterrollen,0.9786248472723854,right,0,1,1,NA,5,NA,5,gender roles
impfverweigerung,0.9786273629322952,right,0,1,1,NA,6,NA,6,vaccine refusal
schlechte,0.9786291180438602,right,0,3,3,NA,6.333333333333333,NA,6.333333333333333,bad
eigenwohlinteresse,0.9786305806368312,right,0,1,1,NA,6,NA,6,self-interest
massives,0.9786322187409584,right,0,1,1,NA,7,NA,7,massive
autarkiebestrebungen,0.9786347344008682,right,0,1,1,NA,6,NA,6,efforts towards autarky
stereotypisierung,0.978636196993839,right,0,1,1,NA,7,NA,7,stereotyping
sicherg,0.9786374255719344,right,0,1,1,NA,5,NA,5,secure
rollenverständnis,0.9786495943454516,right,0,1,1,NA,3,NA,3,understanding of roles
jedoch,0.9786576093549318,right,0,3,3,NA,7.333333333333333,NA,7.333333333333333,however
verhinden,0.9786577848660885,right,0,1,1,NA,2,NA,2,prevent
haßen,0.9786622896524384,right,0,1,1,NA,1,NA,1,hate
ichbezogenes,0.9786671454611016,right,0,1,1,NA,4,NA,4,self-centered
stures,0.9786672039648204,right,0,1,1,NA,2,NA,2,stubborn
zöpfen,0.9786689590763854,right,0,1,1,NA,4,NA,4,braids
geografischer,0.9786728788255472,right,0,1,1,NA,4,NA,4,geographical
bekämpfendem,0.9786731713441412,right,0,1,1,NA,8,NA,8,fighting
wachstum,0.9786829999689052,right,0,5,5,NA,5,NA,5,growth
marktorientiert,0.97868727074038,right,0,1,1,NA,2,NA,2,market-oriented
ersten,0.978697099365144,right,0,1,1,NA,6,NA,6,first
beschützen,0.978705465396937,right,0,1,1,NA,6,NA,6,protect
ugesellsch,0.9787059919304064,right,0,1,1,NA,8,NA,8,social
trad,0.9787064599601571,right,0,1,1,NA,5,NA,5,traditional
engstirnigeindimensional,0.9787172246444223,right,0,1,1,NA,4,NA,4,narrow-minded one-dimensional
rigide,0.9787207348675524,right,0,1,1,NA,2,NA,2,rigid
vielerlei,0.9787230165125868,right,0,1,1,NA,8,NA,8,many things
ausrufen,0.9787230750163056,right,0,1,1,NA,8,NA,8,proclaim
all,0.978723952572088,right,0,3,3,NA,3,NA,3,all
kirchentreu,0.9787288083807512,right,0,1,1,NA,5,NA,5,faithful to the church
traditionsbewusstsein,0.9787312655369422,right,0,3,3,NA,6.666666666666667,NA,6.666666666666667,sense of tradition
bleibt,0.97873840299064,right,0,2,2,NA,3,NA,3,remains
füreinander,0.9787395145612976,right,0,1,1,NA,9,NA,9,for each other
ehre,0.9787402751096425,right,0,1,1,NA,3,NA,3,honor
diskursdebattenkultur,0.9787424397472392,right,0,1,1,NA,7,NA,7,discourse debate culture
sicherheiteinwanderung,0.9787511568013454,right,0,1,1,NA,9,NA,9,security immigration
völliger,0.9787567731583532,right,0,1,1,NA,7,NA,7,complete
wertorientiert,0.9787608684186716,right,0,1,1,NA,9,NA,9,value-oriented
längt,0.9787630915599872,right,0,1,1,NA,1,NA,1,lengthens
naturzerstörung,0.9787676548500562,right,0,1,1,NA,2,NA,2,destruction of nature
sozialschwachen,0.9787681228798067,right,0,1,1,NA,3,NA,3,socially disadvantaged
mangelnder,0.97877297868847,right,0,1,1,NA,4,NA,4,lack of
anzueignen,0.9787769569413508,right,0,1,1,NA,2,NA,2,to acquire
ermöglicher,0.9787797651198548,right,0,1,1,NA,5,NA,5,enabler
amerika,0.97878350935786,right,0,1,1,NA,6,NA,6,America
weltmacht,0.978783860380173,right,0,1,1,NA,1,NA,1,world power
privates,0.9787900032706504,right,0,1,1,NA,6,NA,6,private
rollenteilung,0.978804161170608,right,0,1,1,NA,4,NA,4,role division
afdcsu,0.9788108890982736,right,0,1,1,NA,4,NA,4,afdcsu
kapitalorientiert,0.9788127027135576,right,0,1,1,NA,2,NA,2,capital-oriented
umweltzerstörung,0.9788143993214036,right,0,3,3,NA,1.6666666666666667,NA,1.6666666666666667,environmental destruction
gefälle,0.978819489144942,right,0,1,1,NA,4,NA,4,gradient
auszunutzen,0.9788203081970056,right,0,1,1,NA,3,NA,3,to exploit
eurokrise,0.9788245789684804,right,0,1,1,NA,8,NA,8,euro crisis
marktradikalität,0.97883212594821,right,0,1,1,NA,1,NA,1,market radicalism
gebräuchezb,0.97883212594821,right,0,1,1,NA,8,NA,8,customs
sozfragen,0.9788327694891172,right,0,1,1,NA,4,NA,4,social issues
volksbefragung,0.9788356946750588,right,0,1,1,NA,6,NA,6,referendum
gelenkten,0.978849267537828,right,0,1,1,NA,9,NA,9,guided
uord,0.97885067162708,right,0,1,1,NA,8,NA,8,uord
zentriert,0.9788531287832708,right,0,1,1,NA,3,NA,3,centered
wertko,0.978854474368804,right,0,1,1,NA,8,NA,8,wertko
autokratische,0.9788600322220932,right,0,1,1,NA,1,NA,1,autocratic
auszugrenzen,0.9788608512741568,right,0,1,1,NA,5,NA,5,to exclude
rechtstreue,0.97886319142291,right,0,1,1,NA,7,NA,7,law-abiding
extremen,0.9788688662836368,right,0,2,2,NA,5.5,NA,5.5,extreme
queere,0.978876179248491,right,0,1,1,NA,2,NA,2,queer
gesellschaftin,0.9788778173526184,right,0,1,1,NA,2,NA,2,society
herrschaftsanspruchs,0.978879689471621,right,0,1,1,NA,1,NA,1,claim to power
wirtschaftsfokussiert,0.9788827901687192,right,0,1,1,NA,3,NA,3,business-focused
erbes,0.9788833167021886,right,0,2,2,NA,8,NA,8,inheritance
sprachgebrauch,0.9788892840815095,right,0,1,1,NA,5,NA,5,language usage
privilegiert,0.978891916748857,right,0,1,1,NA,3,NA,3,privileged
rückständiges,0.9788944324087668,right,0,2,2,NA,2,NA,2,backward
nationalstaatliches,0.9789022719070904,right,0,3,3,NA,2.3333333333333335,NA,2.3333333333333335,nation-state
kapitalistisch,0.9789040270186554,right,0,11,11,NA,2.1818181818181817,NA,2.1818181818181817,capitalist
eigeninteresse,0.978914616191764,right,0,1,1,NA,4,NA,4,self-interest
karriereorientiert,0.9789175413777058,right,0,1,1,NA,4,NA,4,career-oriented
statusquodenken,0.9789193549929897,right,0,1,1,NA,3,NA,3,status quo thinking
tradiert,0.9789208760896791,right,0,2,2,NA,5,NA,5,handed down
risikoberei,0.9789242693053716,right,0,1,1,NA,6,NA,6,risk-taking
merkmal,0.9789288910991594,right,0,1,1,NA,7,NA,7,feature
schuldige,0.9789307047144432,right,0,1,1,NA,3,NA,3,culprit
mitnahmementalität,0.9789357360342628,right,0,1,1,NA,1,NA,1,free-rider mentality
unwille,0.9789384272053292,right,0,1,1,NA,1,NA,1,unwillingness
bejahend,0.9789391292499552,right,0,1,1,NA,7,NA,7,affirmative
einzunehmen,0.978943692540024,right,0,1,1,NA,8,NA,8,to take
statusbewahrend,0.9789501279490956,right,0,1,1,NA,3,NA,3,status-preserving
halt,0.9789537551796632,right,0,1,1,NA,9,NA,9,stop
wirtschrecht,0.9789539306908196,right,0,1,1,NA,8,NA,8,commercial law
gescheiterer,0.9789554517875094,right,0,1,1,NA,1,NA,1,smarter
nationalcharakters,0.9789687321316844,right,0,1,1,NA,6,NA,6,national character
freiheitseinschränkungen,0.978977273674634,right,0,1,1,NA,2,NA,2,restrictions on freedom
elitärer,0.9789829485353608,right,0,1,1,NA,3,NA,3,elitist
inseldenken,0.9789837090837056,right,0,1,1,NA,9,NA,9,insular thinking
druck,0.978990612522528,right,0,2,2,NA,3,NA,3,pressure
alt,0.9789975159613502,right,0,2,2,NA,1,NA,1,old
aufrechterhaltung,0.979002137755138,right,0,2,2,NA,1,NA,1,maintenance
kubicki,0.9790040683778596,right,0,1,1,NA,1,NA,1,kubicki
traditionell,0.979005940496862,right,0,23,23,NA,4.863636363636363,NA,4.863636363636363,traditional
außenpol,0.9790062330154562,right,0,1,1,NA,8,NA,8,outer pole
kreativitaet,0.9790064085266128,right,0,1,1,NA,3,NA,3,creativity
finanzkapitalismus,0.9790144235360928,right,0,1,1,NA,5,NA,5,financial capitalism
andersartigen,0.9790218535083846,right,0,2,2,NA,1.5,NA,1.5,different
nationalstaats,0.979023784131106,right,0,1,1,NA,8,NA,8,nation-state
missgunst,0.9790247201906074,right,0,1,1,NA,2,NA,2,resentment
wohlhabenden,0.9790261242798594,right,0,1,1,NA,4,NA,4,wealthy
ökonomisierend,0.979035016845122,right,0,1,1,NA,3,NA,3,economizing
lediglich,0.9790350753488408,right,0,1,1,NA,5,NA,5,only 
obenklassenkampf,0.979044845469886,right,0,1,1,NA,2,NA,2,upper class struggle
neoliberale,0.9790495842711112,right,0,5,5,NA,2.6,NA,2.6,neoliberal
empfinde,0.9790539720500238,right,0,1,1,NA,7,NA,7,feel
hilfsbedürftigen,0.97906017344422,right,0,1,1,NA,3,NA,3,needy
objektivem,0.9790610510000024,right,0,1,1,NA,3,NA,3,objective
kapitalistisches,0.979062279578098,right,0,2,2,NA,6,NA,6,capitalist
hungertod,0.9790630986301616,right,0,1,1,NA,1,NA,1,starvation
unbekannten,0.9790786021156525,right,0,1,1,NA,6,NA,6,unknown
realitätssinn,0.979084335480098,right,0,1,1,NA,8,NA,8,sense of reality
engstrinig,0.9790872021623208,right,0,1,1,NA,5,NA,5,narrow-minded
burschenschaften,0.9790877286957904,right,0,1,1,NA,8,NA,8,fraternities
gestaltungswillen,0.9790938715862676,right,0,1,1,NA,7,NA,7,creative will
nsu,0.9790974988168354,right,0,2,2,NA,4,NA,4,nsu
udn,0.979102881158968,right,0,1,1,NA,8,NA,8,and
deinwanderung,0.9791058063449096,right,0,1,1,NA,6,NA,6,immigration
militarisierung,0.9791082049973816,right,0,3,3,NA,2.5,NA,2.5,militarization
eigwohl,0.9791281547655036,right,0,1,1,NA,4,NA,4,egwohl
ergebnis,0.9791286812989732,right,0,1,1,NA,3,NA,3,result
austerität,0.9791314309737584,right,0,1,1,NA,5,NA,5,austerity
ansatz,0.9791355262340766,right,0,2,2,NA,5,NA,5,approach
lebensvorstellung,0.9791402065315832,right,0,1,1,NA,4,NA,4,vision of life
besitzstände,0.9791419616431484,right,0,1,1,NA,4,NA,4,vested interests
religiöser,0.9791424881766178,right,0,1,1,NA,8,NA,8,religious
tradierten,0.979145237851403,right,0,4,4,NA,6.5,NA,6.5,traditional
sollzustand,0.9791505616898168,right,0,1,1,NA,9,NA,9,target state
täuschung,0.9791514392455992,right,0,1,1,NA,1,NA,1,illusion
anmerken,0.9791524338088192,right,0,1,1,NA,3,NA,3,note
gehr,0.9791538378980712,right,0,1,1,NA,1,NA,1,Gehr
konserbativ,0.9791544229352596,right,0,1,1,NA,8,NA,8,conservative
täglich,0.979171798539753,right,0,1,1,NA,4,NA,4,daily
selbstbezogen,0.9791788774897318,right,0,2,2,NA,5.5,NA,5.5,self-centered
konkurrenzdenken,0.9791845523504584,right,0,1,1,NA,3,NA,3,competitive spirit
rücksichtslosigkeit,0.97918999319631,right,0,2,2,NA,3,NA,3,ruthlessness
rasse,0.9791901102037476,right,0,1,1,NA,3,NA,3,race
bestehendem,0.9791931523971268,right,0,1,1,NA,2,NA,2,existing
augenmerk,0.9792040340888298,right,0,1,1,NA,6,NA,6,attention
nat,0.9792062572301454,right,0,2,2,NA,5.5,NA,5.5,nat
staatsangehörigkeit,0.9792083633640236,right,0,1,1,NA,4,NA,4,nationality
charakters,0.9792122831131852,right,0,1,1,NA,1,NA,1,character
orientierungslosigkeit,0.979214857276814,right,0,1,1,NA,6,NA,6,disorientation
unmenschlichen,0.979226675028018,right,0,1,1,NA,2,NA,2,inhuman
traditionserhalt,0.9792318233552754,right,0,1,1,NA,9,NA,9,preservation of tradition
helfend,0.9792344560226228,right,0,1,1,NA,9,NA,9,helping
vaterland,0.9792363866453444,right,0,4,4,NA,8,NA,8,fatherland
dominanz,0.9792397213573178,right,0,3,3,NA,2.6666666666666665,NA,2.6666666666666665,dominance
csu,0.979241066942851,right,0,5,5,NA,5.5,NA,5.5,CSU
elitestarken,0.979244928188294,right,0,1,1,NA,3,NA,3,elite-strong
gleichstellungsthemen,0.979246332277546,right,0,1,1,NA,5,NA,5,equality issues
rückschritt,0.9792469758184532,right,0,2,2,NA,4,NA,4,regression
hirearchische,0.9792591445919704,right,0,1,1,NA,8,NA,8,hierarchical
behindert,0.9792646439415406,right,0,1,1,NA,7,NA,7,disabled
exraktive,0.9792721324175512,right,0,1,1,NA,4,NA,4,extractive
ausländerdiskriminierung,0.9792778657819968,right,0,1,1,NA,1,NA,1,discrimination against foreigners
egoistische,0.9792790943600924,right,0,6,6,NA,2.8333333333333335,NA,2.8333333333333335,selfish
treue,0.9792803814419064,right,0,2,2,NA,5.5,NA,5.5,loyalty
akteuren,0.9792890984960126,right,0,1,1,NA,7,NA,7,actors
debatten,0.9792898590443576,right,0,1,1,NA,7,NA,7,debates
unterzuordnen,0.9792958264236784,right,0,1,1,NA,3,NA,3,subordinate
dnationalen,0.9793067666191002,right,0,1,1,NA,8,NA,8,national
latente,0.9793114469166068,right,0,1,1,NA,3,NA,3,latent
wehrdienst,0.9793133775393282,right,0,1,1,NA,4,NA,4,military service
migrationsverhinderung,0.9793283544913496,right,0,1,1,NA,2,NA,2,migration prevention
sorgenfrei,0.9793297585806016,right,0,1,1,NA,3,NA,3,carefree
eigenverantw,0.979330636136384,right,0,2,2,NA,6,NA,6,self-responsible
rollenbildern,0.9793370715454556,right,0,2,2,NA,5,NA,5,role models
pragmatische,0.979341166805774,right,0,1,1,NA,10,NA,10,pragmatic
abgefragt,0.9793415178280868,right,0,1,1,NA,7,NA,7,queried
untaugliche,0.9793434484508085,right,0,1,1,NA,6,NA,6,unfit
antiquierte,0.9793443260065908,right,0,1,1,NA,2,NA,2,antiquated
migrationshepsis,0.9793459641107182,right,0,1,1,NA,8,NA,8,migration hesitation
vermeintliche,0.9793590104400178,right,0,1,1,NA,6,NA,6,supposed
geburtsort,0.97936842953875,right,0,1,1,NA,1,NA,1,place of birth
nachzudenken,0.979370126146596,right,0,1,1,NA,11,NA,11,to think
inzwischen,0.9793748649478216,right,0,1,1,NA,7,NA,7,in the meantime
zurückhaltung,0.9793760350221982,right,0,1,1,NA,4,NA,4,restraint
zuerster,0.9793763275407924,right,0,1,1,NA,3,NA,3,first
ggw,0.9793801887862352,right,0,1,1,NA,8,NA,8,currently
wirtschaftorientiert,0.9793877357659648,right,0,2,2,NA,3,NA,3,business-oriented
ansieht,0.9793894908775296,right,0,1,1,NA,4,NA,4,looks at
rollenmuster,0.9793936446415668,right,0,1,1,NA,2,NA,2,role model
hintergurnd,0.9793944636936304,right,0,1,1,NA,2,NA,2,background
medialen,0.9794097331642458,right,0,1,1,NA,8,NA,8,media
konservablehnung,0.9794109617423412,right,0,1,1,NA,3,NA,3,rejection of conservation
festklammern,0.9794116052832484,right,0,2,2,NA,2.5,NA,2.5,cling
mißbrauch,0.9794134774022512,right,0,1,1,NA,6,NA,6,abuse
verklemmtheit,0.9794148814915032,right,0,1,1,NA,2,NA,2,inhibitions
autoritätsfixierten,0.9794228379972644,right,0,1,1,NA,4,NA,4,authority-obsessed
staatlosen,0.9794251781460176,right,0,1,1,NA,3,NA,3,stateless
verbrechen,0.9794307359993067,right,0,1,1,NA,1,NA,1,crime
besseres,0.9794350067707815,right,0,1,1,NA,1,NA,1,better
auszubeuten,0.9794357673191264,right,0,1,1,NA,3,NA,3,exploit
festhalten,0.979436235348877,right,0,17,17,NA,4.647058823529412,NA,4.647058823529412,hold onto
ellenbogen,0.9794423197356356,right,0,2,2,NA,1.5,NA,1.5,elbow
fremdenf,0.979449925219084,right,0,1,1,NA,8,NA,8,foreign
leichtkultur,0.979453025916182,right,0,1,1,NA,8,NA,8,light culture
staatsferne,0.9794536109533704,right,0,2,2,NA,8,NA,8,non-governmental
verluste,0.979474379773556,right,0,2,2,NA,2.5,NA,2.5,losses
rückwärtswende,0.9794776559818108,right,0,1,1,NA,2,NA,2,reverse turn
lauter,0.97948069817519,right,0,1,1,NA,6,NA,6,louder
trauen,0.9794857879987284,right,0,1,1,NA,6,NA,6,trust
entsichernden,0.979493276474739,right,0,1,1,NA,1,NA,1,unlocking
frauenbild,0.9794984248019964,right,0,4,4,NA,2.75,NA,2.75,image of women
first,0.9795018180176888,right,0,3,3,NA,4,NA,4,first
bewährten,0.979502052032564,right,0,2,2,NA,4.5,NA,4.5,proven
lüge,0.9795050357222244,right,0,1,1,NA,2,NA,2,lie
sicherheitsverständnis,0.979510418064357,right,0,1,1,NA,2,NA,2,understanding of security
bedr,0.9795294902766966,right,0,1,1,NA,7,NA,7,bedr
abschottung,0.9795311283808238,right,0,52,52,NA,4,NA,4,isolation
relefanz,0.9795311868845428,right,0,1,1,NA,3,NA,3,relevance
konservvativ,0.9795320059366064,right,0,1,1,NA,3,NA,3,conservative
leugnung,0.97954083999815,right,0,2,2,NA,2.5,NA,2.5,denial
nationalistisch,0.9795421212875168,right,1,100,101,8,4.389473684210526,4.425221469515372,4.425221469515372,nationalist
nationalgefühl,0.979551019645227,right,0,2,2,NA,4,NA,4,national feeling
überregulierens,0.9795524822381978,right,0,1,1,NA,9,NA,9,overregulation
grenzkriminalität,0.9795525992456354,right,0,1,1,NA,6,NA,6,border crime
anderssein,0.9795564604910784,right,0,1,1,NA,5,NA,5,be different
geburtsland,0.9795676347013754,right,0,1,1,NA,3,NA,3,country of birth
ausabgrenzung,0.97956845375343915,right,0,1,1,NA,5,NA,5,exclusion
rollenbilder,0.9795760592368874,right,0,2,2,NA,3,NA,3,role models
linien,0.9795885790327176,right,0,1,1,NA,6,NA,6,lines
law,0.9795911531963464,right,0,13,13,NA,4.615384615384615,NA,4.615384615384615,law
order,0.9795940198785692,right,0,12,12,NA,4.75,NA,4.75,order
äußerer,0.9796005137913596,right,0,1,1,NA,9,NA,9,outer
bevorzugen,0.9796067736892746,right,0,1,1,NA,9,NA,9,prefer
verantwortungsbewusster,0.9796166608177572,right,0,1,1,NA,7,NA,7,responsible
rückswärtsgewandte,0.9796208145817944,right,0,1,1,NA,1,NA,1,backward-looking
nationalstaatlich,0.9796222186710464,right,0,5,5,NA,6,NA,6,nation-state
rechthaberei,0.9796249683458316,right,0,1,1,NA,3,NA,3,dogmatism
diverser,0.979626957472272,right,0,1,1,NA,2,NA,2,various
robuste,0.9796294146284628,right,0,1,1,NA,8,NA,8,robust
nazionalisitisch,0.9796371371193489,right,0,1,1,NA,4,NA,4,nationalist
verquickten,0.979638482704882,right,0,1,1,NA,9,NA,9,intertwined
vermeidlich,0.9796395942755398,right,0,1,1,NA,5,NA,5,avoidable
gesunder,0.9796427534763568,right,0,1,1,NA,9,NA,9,healthy
selbstjustiz,0.9796603045920066,right,0,1,1,NA,6,NA,6,vigilantism
lieberal,0.9796623522221656,right,0,1,1,NA,2,NA,2,liberal
dmittleinkommens,0.979671361794866,right,0,1,1,NA,8,NA,8,middle income
besserer,0.979673058402712,right,0,1,1,NA,2,NA,2,better
praktizieren,0.9796752815440276,right,0,1,1,NA,3,NA,3,practice
konnotiert,0.9796777387002188,right,0,1,1,NA,9,NA,9,connoted
nazivergleichen,0.979679786330378,right,0,1,1,NA,9,NA,9,Nazi comparisons
vielleicht,0.9796927741559588,right,0,1,1,NA,2,NA,2,perhaps
veralteten,0.979694061237773,right,0,1,1,NA,3,NA,3,outdated
überfremdung,0.979694412260086,right,0,2,2,NA,7,NA,7,foreign infiltration
gradlinig,0.9796972789423088,right,0,1,1,NA,3,NA,3,straight
starrsinnigkeit,0.9796997360984998,right,0,1,1,NA,7,NA,7,stubbornness
bürgerliches,0.97970073066172,right,0,1,1,NA,6,NA,6,bourgeois
vollumfänglich,0.9797041238774123,right,0,1,1,NA,4,NA,4,fully
ehtnischer,0.9797044748997252,right,0,1,1,NA,5,NA,5,ethnic
fangen,0.9797060545001338,right,0,1,1,NA,5,NA,5,catch
vergangener,0.9797078681154175,right,0,1,1,NA,6,NA,6,past
verboten,0.9797172287104308,right,0,1,1,NA,8,NA,8,forbidden
konservweltbild,0.9797214994819056,right,0,1,1,NA,5,NA,5,konservweltbild
empfundener,0.9797295729951044,right,0,1,1,NA,7,NA,7,perceived
turbokapitalismus,0.9797356573818632,right,0,1,1,NA,1,NA,1,turbo capitalism
rasismuss,0.9797359499004572,right,0,1,1,NA,1,NA,1,racism
neoliberalismus,0.9797422683020912,right,0,13,13,NA,2.5,NA,2.5,neoliberalism
iliberale,0.979745134984314,right,0,1,1,NA,3,NA,3,illiberal
stabilisierend,0.9797457200215024,right,0,1,1,NA,7,NA,7,stabilizing
oligariche,0.9797601119363352,right,0,1,1,NA,2,NA,2,oligarchs
gegausufernden,0.9797638561743406,right,0,1,1,NA,7,NA,7,riverbanks
überkommen,0.9797738018065422,right,0,1,1,NA,7,NA,7,inherited
urteilen,0.9797929325226004,right,0,1,1,NA,5,NA,5,judge
beziehungen,0.9798045162589292,right,0,1,1,NA,1,NA,1,relationships
verbotspolitik,0.9798108346605632,right,0,1,1,NA,3,NA,3,prohibition policy
sozialliberale,0.9798198442332636,right,0,1,1,NA,7,NA,7,social liberal
staatsbild,0.9798268646795234,right,0,1,1,NA,3,NA,3,image of the state
dominieren,0.9798281517613378,right,0,1,1,NA,3,NA,3,dominate
hierarchiedenken,0.9798314279695924,right,0,1,1,NA,1,NA,1,hierarchical thinking
provinziali,0.9798330075700008,right,0,1,1,NA,7,NA,7,provincial
debatte,0.9798388579418842,right,0,1,1,NA,2,NA,2,debate
potential,0.9798397940013855,right,0,1,1,NA,7,NA,7,potential
schürt,0.97984207564642,right,0,1,1,NA,1,NA,1,stirs up
zerstörend,0.9798432457207966,right,0,1,1,NA,1,NA,1,destructive
menschengrippen,0.9798463464178948,right,0,1,1,NA,3,NA,3,human flu
ichbezogen,0.97984909609268,right,0,1,1,NA,2,NA,2,self-centered
trennend,0.9798523137972156,right,0,1,1,NA,5,NA,5,separating
coronaleugner,0.9798561750426588,right,0,1,1,NA,6,NA,6,corona deniers
ausgrenzpolitik,0.9798589832211626,right,0,1,1,NA,4,NA,4,exclusion policy
besitzständen,0.979859568258351,right,0,2,2,NA,3,NA,3,vested interests
wahrennicht,0.979860913843884,right,0,1,1,NA,5,NA,5,true not
komponete,0.979866237682298,right,0,1,1,NA,6,NA,6,component
angezogene,0.9798678757864252,right,0,1,1,NA,7,NA,7,dressed
holocaust,0.9798842568276984,right,0,1,1,NA,2,NA,2,holocaust
konkurrenzfördernd,0.9798886446066108,right,0,1,1,NA,1,NA,1,promoting competition
wirtschaftsnah,0.9798949630082447,right,0,12,12,NA,4,NA,4,business-oriented
erhaltender,0.979896659616091,right,0,1,1,NA,2,NA,2,sustaining
deutschsprachigen,0.979898005201624,right,0,1,1,NA,6,NA,6,German-speaking
laissezfaire,0.9799034460474756,right,0,2,2,NA,5.5,NA,5.5,laissez-faire
darin,0.9799050841516028,right,0,1,1,NA,6,NA,6,in it
unterdrückt,0.9799177209548708,right,0,1,1,NA,1,NA,1,suppressed
herd,0.9799247999048496,right,0,1,1,NA,4,NA,4,stove
mainstreams,0.979926730527571,right,0,1,1,NA,8,NA,8,mainstreams
wohlstandes,0.9799371441895232,right,0,2,2,NA,8.5,NA,8.5,prosperity
ultrarechte,0.9799450421915656,right,0,1,1,NA,6,NA,6,ultra-right
