...1,id_new,party_cand,lr_self,year,ost,left_desc,right_desc,left_words
1995,1996,FDP,6,2021,0,links steht für eine politik in der immer mehr umverteilung vorgenommen werden soll linke versuchen stets politische probleme durch staatliche regulierungen oder gar zwänge zu bewältigen,rechts steht für eine politik in das augenmerk auf konservative werte gelegt wird veränderungen werden dadurch oftmals verspätet angegangen,links
1995,1996,FDP,6,2021,0,links steht für eine politik in der immer mehr umverteilung vorgenommen werden soll linke versuchen stets politische probleme durch staatliche regulierungen oder gar zwänge zu bewältigen,rechts steht für eine politik in das augenmerk auf konservative werte gelegt wird veränderungen werden dadurch oftmals verspätet angegangen,politisch
1995,1996,FDP,6,2021,0,links steht für eine politik in der immer mehr umverteilung vorgenommen werden soll linke versuchen stets politische probleme durch staatliche regulierungen oder gar zwänge zu bewältigen,rechts steht für eine politik in das augenmerk auf konservative werte gelegt wird veränderungen werden dadurch oftmals verspätet angegangen,staat
1996,1997,GRUENE,2,2021,0,sozial auf der seite der schwächeren multikulturell,egoistisch rassistisch fremdenfeindlich antidemokratisch,sozial
1998,1999,GRUENE,1,2021,0,sozial ausgleichend solidarisch sich für die gemeinschaft und die schwächsten in der gemeinschaft einsetzend,konservativ wohlstandsorientiert unsozial angelblich  werteorientiert,sozial
1998,1999,GRUENE,1,2021,0,sozial ausgleichend solidarisch sich für die gemeinschaft und die schwächsten in der gemeinschaft einsetzend,konservativ wohlstandsorientiert unsozial angelblich  werteorientiert,solidarität
1998,1999,GRUENE,1,2021,0,sozial ausgleichend solidarisch sich für die gemeinschaft und die schwächsten in der gemeinschaft einsetzend,konservativ wohlstandsorientiert unsozial angelblich  werteorientiert,gemeinschaft
1998,1999,GRUENE,1,2021,0,sozial ausgleichend solidarisch sich für die gemeinschaft und die schwächsten in der gemeinschaft einsetzend,konservativ wohlstandsorientiert unsozial angelblich  werteorientiert,gemeinschaft
2000,2001,FDP,6,2021,1,gemeinwohlorientiert antikapitalistisch,nationalistisch abschottend,antikapitalistisch
2001,2002,CDU,8,2021,0,reine angabe im parteienspektrum inhalte vielschichtig eher mehr staat und weniger persönliche freiheiten,reine angabe im parteienspektrum inhalte vielschichtig,staat
2002,2003,CDU,6,2021,0,staatliche regulierung umverteilung sozial  ganz links sozialismus kommunismus,weniger staat leistungsbezogen wirtschaftsaffin  ganz rechts faschismus rassismus,staat
2002,2003,CDU,6,2021,0,staatliche regulierung umverteilung sozial  ganz links sozialismus kommunismus,weniger staat leistungsbezogen wirtschaftsaffin  ganz rechts faschismus rassismus,regulierung
2002,2003,CDU,6,2021,0,staatliche regulierung umverteilung sozial  ganz links sozialismus kommunismus,weniger staat leistungsbezogen wirtschaftsaffin  ganz rechts faschismus rassismus,umverteilung
2002,2003,CDU,6,2021,0,staatliche regulierung umverteilung sozial  ganz links sozialismus kommunismus,weniger staat leistungsbezogen wirtschaftsaffin  ganz rechts faschismus rassismus,sozial
2002,2003,CDU,6,2021,0,staatliche regulierung umverteilung sozial  ganz links sozialismus kommunismus,weniger staat leistungsbezogen wirtschaftsaffin  ganz rechts faschismus rassismus,links
2002,2003,CDU,6,2021,0,staatliche regulierung umverteilung sozial  ganz links sozialismus kommunismus,weniger staat leistungsbezogen wirtschaftsaffin  ganz rechts faschismus rassismus,sozialismus
2002,2003,CDU,6,2021,0,staatliche regulierung umverteilung sozial  ganz links sozialismus kommunismus,weniger staat leistungsbezogen wirtschaftsaffin  ganz rechts faschismus rassismus,kommunismus
2003,2004,CDU,6,2021,0,der staat muss alles regeln und vermögen verteilen das leistungsprinzip wird ausser acht gelassen,misstrauen gegenüber der demokratischen strukturen orientierungslosigkeit   gewaltbereitschaft,staat
2003,2004,CDU,6,2021,0,der staat muss alles regeln und vermögen verteilen das leistungsprinzip wird ausser acht gelassen,misstrauen gegenüber der demokratischen strukturen orientierungslosigkeit   gewaltbereitschaft,verteilen
2003,2004,CDU,6,2021,0,der staat muss alles regeln und vermögen verteilen das leistungsprinzip wird ausser acht gelassen,misstrauen gegenüber der demokratischen strukturen orientierungslosigkeit   gewaltbereitschaft,leistungsprinzip
2004,2005,DIE LINKE,3,2021,0,weltoffenheit  demut  sparsam  nachhaltig  sozial,gradlinig  tradidtionell  im hier und jetzt  ehrgeizig  kalkulierend  selbstbewusst,weltoffenheit
2004,2005,DIE LINKE,3,2021,0,weltoffenheit  demut  sparsam  nachhaltig  sozial,gradlinig  tradidtionell  im hier und jetzt  ehrgeizig  kalkulierend  selbstbewusst,sozial
2005,2006,GRUENE,5,2021,0,dieser begriff wird meist sehr negativ kommuniziert und vor allem von cducsu missbraucht um gegen spd und grün meinung zu machen es wird ein horrorszenario aufgebaut das den untergang deutschlands vorhersagt,wird oftmals verharmlost die gefahr die von gewalt rechter gesinnung ausgeht wird verharmlost es wird immer radikale rechte gesinnung mit demokratisch linken harmlosen gesinnung gleichgesetzt insbesondere von der csu,meinung
2007,2008,GRUENE,2,2021,0,für chancengleichheit   für freiheit rechtsstaat toleranz demokratie,intoleranz  demokratiefeindlichkeit  egoismus  rassismus,chancengleichheit
2007,2008,GRUENE,2,2021,0,für chancengleichheit   für freiheit rechtsstaat toleranz demokratie,intoleranz  demokratiefeindlichkeit  egoismus  rassismus,freiheit
2007,2008,GRUENE,2,2021,0,für chancengleichheit   für freiheit rechtsstaat toleranz demokratie,intoleranz  demokratiefeindlichkeit  egoismus  rassismus,rechtsstaat
2007,2008,GRUENE,2,2021,0,für chancengleichheit   für freiheit rechtsstaat toleranz demokratie,intoleranz  demokratiefeindlichkeit  egoismus  rassismus,toleranz
2007,2008,GRUENE,2,2021,0,für chancengleichheit   für freiheit rechtsstaat toleranz demokratie,intoleranz  demokratiefeindlichkeit  egoismus  rassismus,demokratie
2008,2009,SPD,NA,2021,0,starker sozialstaat inklusiv,schwacher sozialstaat ausgrenzend,stark
2008,2009,SPD,NA,2021,0,starker sozialstaat inklusiv,schwacher sozialstaat ausgrenzend,sozialstaat
2009,2010,GRUENE,4,2021,1,menschenfreundlich kapital abgeneigt modern,menschenfeindlich kapital zugewandt traditionell,kapital
2012,2013,DIE LINKE,2,2021,0,soziale gerechtigkeit klimagerechtigkeit antifaschismus antidiskriminierung gleichberechtigung teilhabe antirassismus integration inklusion feminismus gendergerechtigkeit lgbtqirechte,ungleichheit rassismus faschismus ausgrenzung konservatismus tradition demokratiefeindlichkeit antisemitismus ablehnung von feminismus und gleichberechtigung tradierte rollenmuster wissenschaftsfeindlichkeit,sozial
2012,2013,DIE LINKE,2,2021,0,soziale gerechtigkeit klimagerechtigkeit antifaschismus antidiskriminierung gleichberechtigung teilhabe antirassismus integration inklusion feminismus gendergerechtigkeit lgbtqirechte,ungleichheit rassismus faschismus ausgrenzung konservatismus tradition demokratiefeindlichkeit antisemitismus ablehnung von feminismus und gleichberechtigung tradierte rollenmuster wissenschaftsfeindlichkeit,gerechtigkeit
2012,2013,DIE LINKE,2,2021,0,soziale gerechtigkeit klimagerechtigkeit antifaschismus antidiskriminierung gleichberechtigung teilhabe antirassismus integration inklusion feminismus gendergerechtigkeit lgbtqirechte,ungleichheit rassismus faschismus ausgrenzung konservatismus tradition demokratiefeindlichkeit antisemitismus ablehnung von feminismus und gleichberechtigung tradierte rollenmuster wissenschaftsfeindlichkeit,gleichberechtigung
2012,2013,DIE LINKE,2,2021,0,soziale gerechtigkeit klimagerechtigkeit antifaschismus antidiskriminierung gleichberechtigung teilhabe antirassismus integration inklusion feminismus gendergerechtigkeit lgbtqirechte,ungleichheit rassismus faschismus ausgrenzung konservatismus tradition demokratiefeindlichkeit antisemitismus ablehnung von feminismus und gleichberechtigung tradierte rollenmuster wissenschaftsfeindlichkeit,teilhabe
2013,2014,FDP,6,2021,0,naiv ideologisch theoretisch praxisfern irrational kollektivistisch freiheitsfeindlich identitätsfixiert männerfeindlich protektionistisch,migrationsfeindlich nationalistisch protektionistisch autoritär wissenschaftsfeindlich bildungsfern kulturlos,ideologisch
2013,2014,FDP,6,2021,0,naiv ideologisch theoretisch praxisfern irrational kollektivistisch freiheitsfeindlich identitätsfixiert männerfeindlich protektionistisch,migrationsfeindlich nationalistisch protektionistisch autoritär wissenschaftsfeindlich bildungsfern kulturlos,kollektivistisch
2014,2015,CDU,7,2021,0,egoistisch rücksichtslos aggressiv oberflächig voreilig launisch aber auch gleichzeitig mutig experimentierfreudig spontan innovativ individualistisch,misstrauend konservativ fortschrittbremsend verteidigend verängstigt desorientiert aber auch gleichzeitig sicherheitssuchend gemeinschaftlich bewahrend tüchtig stabilisierend,egoistisch
2015,2016,GRUENE,3,2021,0,solidarität,ausgrenzung,solidarität
2016,2017,CDU,8,2021,0,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein linke politik kann z b eine starke rolle des staates und weniger die des individuums betonen fokus auf das kollektiv  aber ebenso kann linke politik auf gesellschaftlicher ebene sehr liberal sein in der wirtschaftspolitik und sozialpolitik aber auf einen starken staat setzen linke politik eint auf jeden fall eine starke staatliche einmischung in die wirtschaft und eine unterschiedlich ausgeartete umverteilung von vermögen linke politik ist in der regel auch liberaler im bereich der migrationspolitik und hat weniger affinität zu den sicherheitsorganen,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein rechte politik kann sowohl eine starke rolle des staates befürworten aber ebenso sehr liberal eingestellt sein meist setzt rechte politik weniger auf umverteilung von vermögen und ist wirtschaftsliberaler in bereich der gesellschaftspolitik kann dies unterschiedlich ausgeprägt sein jedoch mit der tendenz weniger liberale positionen als linke parteien einzunehmen vor allem im bereich der sicherheit setzt rechte politik auf einen starken staat,links
2016,2017,CDU,8,2021,0,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein linke politik kann z b eine starke rolle des staates und weniger die des individuums betonen fokus auf das kollektiv  aber ebenso kann linke politik auf gesellschaftlicher ebene sehr liberal sein in der wirtschaftspolitik und sozialpolitik aber auf einen starken staat setzen linke politik eint auf jeden fall eine starke staatliche einmischung in die wirtschaft und eine unterschiedlich ausgeartete umverteilung von vermögen linke politik ist in der regel auch liberaler im bereich der migrationspolitik und hat weniger affinität zu den sicherheitsorganen,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein rechte politik kann sowohl eine starke rolle des staates befürworten aber ebenso sehr liberal eingestellt sein meist setzt rechte politik weniger auf umverteilung von vermögen und ist wirtschaftsliberaler in bereich der gesellschaftspolitik kann dies unterschiedlich ausgeprägt sein jedoch mit der tendenz weniger liberale positionen als linke parteien einzunehmen vor allem im bereich der sicherheit setzt rechte politik auf einen starken staat,links
2016,2017,CDU,8,2021,0,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein linke politik kann z b eine starke rolle des staates und weniger die des individuums betonen fokus auf das kollektiv  aber ebenso kann linke politik auf gesellschaftlicher ebene sehr liberal sein in der wirtschaftspolitik und sozialpolitik aber auf einen starken staat setzen linke politik eint auf jeden fall eine starke staatliche einmischung in die wirtschaft und eine unterschiedlich ausgeartete umverteilung von vermögen linke politik ist in der regel auch liberaler im bereich der migrationspolitik und hat weniger affinität zu den sicherheitsorganen,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein rechte politik kann sowohl eine starke rolle des staates befürworten aber ebenso sehr liberal eingestellt sein meist setzt rechte politik weniger auf umverteilung von vermögen und ist wirtschaftsliberaler in bereich der gesellschaftspolitik kann dies unterschiedlich ausgeprägt sein jedoch mit der tendenz weniger liberale positionen als linke parteien einzunehmen vor allem im bereich der sicherheit setzt rechte politik auf einen starken staat,politik
2016,2017,CDU,8,2021,0,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein linke politik kann z b eine starke rolle des staates und weniger die des individuums betonen fokus auf das kollektiv  aber ebenso kann linke politik auf gesellschaftlicher ebene sehr liberal sein in der wirtschaftspolitik und sozialpolitik aber auf einen starken staat setzen linke politik eint auf jeden fall eine starke staatliche einmischung in die wirtschaft und eine unterschiedlich ausgeartete umverteilung von vermögen linke politik ist in der regel auch liberaler im bereich der migrationspolitik und hat weniger affinität zu den sicherheitsorganen,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein rechte politik kann sowohl eine starke rolle des staates befürworten aber ebenso sehr liberal eingestellt sein meist setzt rechte politik weniger auf umverteilung von vermögen und ist wirtschaftsliberaler in bereich der gesellschaftspolitik kann dies unterschiedlich ausgeprägt sein jedoch mit der tendenz weniger liberale positionen als linke parteien einzunehmen vor allem im bereich der sicherheit setzt rechte politik auf einen starken staat,stark
2016,2017,CDU,8,2021,0,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein linke politik kann z b eine starke rolle des staates und weniger die des individuums betonen fokus auf das kollektiv  aber ebenso kann linke politik auf gesellschaftlicher ebene sehr liberal sein in der wirtschaftspolitik und sozialpolitik aber auf einen starken staat setzen linke politik eint auf jeden fall eine starke staatliche einmischung in die wirtschaft und eine unterschiedlich ausgeartete umverteilung von vermögen linke politik ist in der regel auch liberaler im bereich der migrationspolitik und hat weniger affinität zu den sicherheitsorganen,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein rechte politik kann sowohl eine starke rolle des staates befürworten aber ebenso sehr liberal eingestellt sein meist setzt rechte politik weniger auf umverteilung von vermögen und ist wirtschaftsliberaler in bereich der gesellschaftspolitik kann dies unterschiedlich ausgeprägt sein jedoch mit der tendenz weniger liberale positionen als linke parteien einzunehmen vor allem im bereich der sicherheit setzt rechte politik auf einen starken staat,staat
2016,2017,CDU,8,2021,0,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein linke politik kann z b eine starke rolle des staates und weniger die des individuums betonen fokus auf das kollektiv  aber ebenso kann linke politik auf gesellschaftlicher ebene sehr liberal sein in der wirtschaftspolitik und sozialpolitik aber auf einen starken staat setzen linke politik eint auf jeden fall eine starke staatliche einmischung in die wirtschaft und eine unterschiedlich ausgeartete umverteilung von vermögen linke politik ist in der regel auch liberaler im bereich der migrationspolitik und hat weniger affinität zu den sicherheitsorganen,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein rechte politik kann sowohl eine starke rolle des staates befürworten aber ebenso sehr liberal eingestellt sein meist setzt rechte politik weniger auf umverteilung von vermögen und ist wirtschaftsliberaler in bereich der gesellschaftspolitik kann dies unterschiedlich ausgeprägt sein jedoch mit der tendenz weniger liberale positionen als linke parteien einzunehmen vor allem im bereich der sicherheit setzt rechte politik auf einen starken staat,links
2016,2017,CDU,8,2021,0,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein linke politik kann z b eine starke rolle des staates und weniger die des individuums betonen fokus auf das kollektiv  aber ebenso kann linke politik auf gesellschaftlicher ebene sehr liberal sein in der wirtschaftspolitik und sozialpolitik aber auf einen starken staat setzen linke politik eint auf jeden fall eine starke staatliche einmischung in die wirtschaft und eine unterschiedlich ausgeartete umverteilung von vermögen linke politik ist in der regel auch liberaler im bereich der migrationspolitik und hat weniger affinität zu den sicherheitsorganen,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein rechte politik kann sowohl eine starke rolle des staates befürworten aber ebenso sehr liberal eingestellt sein meist setzt rechte politik weniger auf umverteilung von vermögen und ist wirtschaftsliberaler in bereich der gesellschaftspolitik kann dies unterschiedlich ausgeprägt sein jedoch mit der tendenz weniger liberale positionen als linke parteien einzunehmen vor allem im bereich der sicherheit setzt rechte politik auf einen starken staat,politik
2016,2017,CDU,8,2021,0,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein linke politik kann z b eine starke rolle des staates und weniger die des individuums betonen fokus auf das kollektiv  aber ebenso kann linke politik auf gesellschaftlicher ebene sehr liberal sein in der wirtschaftspolitik und sozialpolitik aber auf einen starken staat setzen linke politik eint auf jeden fall eine starke staatliche einmischung in die wirtschaft und eine unterschiedlich ausgeartete umverteilung von vermögen linke politik ist in der regel auch liberaler im bereich der migrationspolitik und hat weniger affinität zu den sicherheitsorganen,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein rechte politik kann sowohl eine starke rolle des staates befürworten aber ebenso sehr liberal eingestellt sein meist setzt rechte politik weniger auf umverteilung von vermögen und ist wirtschaftsliberaler in bereich der gesellschaftspolitik kann dies unterschiedlich ausgeprägt sein jedoch mit der tendenz weniger liberale positionen als linke parteien einzunehmen vor allem im bereich der sicherheit setzt rechte politik auf einen starken staat,liberal
2016,2017,CDU,8,2021,0,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein linke politik kann z b eine starke rolle des staates und weniger die des individuums betonen fokus auf das kollektiv  aber ebenso kann linke politik auf gesellschaftlicher ebene sehr liberal sein in der wirtschaftspolitik und sozialpolitik aber auf einen starken staat setzen linke politik eint auf jeden fall eine starke staatliche einmischung in die wirtschaft und eine unterschiedlich ausgeartete umverteilung von vermögen linke politik ist in der regel auch liberaler im bereich der migrationspolitik und hat weniger affinität zu den sicherheitsorganen,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein rechte politik kann sowohl eine starke rolle des staates befürworten aber ebenso sehr liberal eingestellt sein meist setzt rechte politik weniger auf umverteilung von vermögen und ist wirtschaftsliberaler in bereich der gesellschaftspolitik kann dies unterschiedlich ausgeprägt sein jedoch mit der tendenz weniger liberale positionen als linke parteien einzunehmen vor allem im bereich der sicherheit setzt rechte politik auf einen starken staat,wirtschaftspolitik
2016,2017,CDU,8,2021,0,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein linke politik kann z b eine starke rolle des staates und weniger die des individuums betonen fokus auf das kollektiv  aber ebenso kann linke politik auf gesellschaftlicher ebene sehr liberal sein in der wirtschaftspolitik und sozialpolitik aber auf einen starken staat setzen linke politik eint auf jeden fall eine starke staatliche einmischung in die wirtschaft und eine unterschiedlich ausgeartete umverteilung von vermögen linke politik ist in der regel auch liberaler im bereich der migrationspolitik und hat weniger affinität zu den sicherheitsorganen,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein rechte politik kann sowohl eine starke rolle des staates befürworten aber ebenso sehr liberal eingestellt sein meist setzt rechte politik weniger auf umverteilung von vermögen und ist wirtschaftsliberaler in bereich der gesellschaftspolitik kann dies unterschiedlich ausgeprägt sein jedoch mit der tendenz weniger liberale positionen als linke parteien einzunehmen vor allem im bereich der sicherheit setzt rechte politik auf einen starken staat,sozialpolitik
2016,2017,CDU,8,2021,0,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein linke politik kann z b eine starke rolle des staates und weniger die des individuums betonen fokus auf das kollektiv  aber ebenso kann linke politik auf gesellschaftlicher ebene sehr liberal sein in der wirtschaftspolitik und sozialpolitik aber auf einen starken staat setzen linke politik eint auf jeden fall eine starke staatliche einmischung in die wirtschaft und eine unterschiedlich ausgeartete umverteilung von vermögen linke politik ist in der regel auch liberaler im bereich der migrationspolitik und hat weniger affinität zu den sicherheitsorganen,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein rechte politik kann sowohl eine starke rolle des staates befürworten aber ebenso sehr liberal eingestellt sein meist setzt rechte politik weniger auf umverteilung von vermögen und ist wirtschaftsliberaler in bereich der gesellschaftspolitik kann dies unterschiedlich ausgeprägt sein jedoch mit der tendenz weniger liberale positionen als linke parteien einzunehmen vor allem im bereich der sicherheit setzt rechte politik auf einen starken staat,stark
2016,2017,CDU,8,2021,0,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein linke politik kann z b eine starke rolle des staates und weniger die des individuums betonen fokus auf das kollektiv  aber ebenso kann linke politik auf gesellschaftlicher ebene sehr liberal sein in der wirtschaftspolitik und sozialpolitik aber auf einen starken staat setzen linke politik eint auf jeden fall eine starke staatliche einmischung in die wirtschaft und eine unterschiedlich ausgeartete umverteilung von vermögen linke politik ist in der regel auch liberaler im bereich der migrationspolitik und hat weniger affinität zu den sicherheitsorganen,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein rechte politik kann sowohl eine starke rolle des staates befürworten aber ebenso sehr liberal eingestellt sein meist setzt rechte politik weniger auf umverteilung von vermögen und ist wirtschaftsliberaler in bereich der gesellschaftspolitik kann dies unterschiedlich ausgeprägt sein jedoch mit der tendenz weniger liberale positionen als linke parteien einzunehmen vor allem im bereich der sicherheit setzt rechte politik auf einen starken staat,staat
2016,2017,CDU,8,2021,0,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein linke politik kann z b eine starke rolle des staates und weniger die des individuums betonen fokus auf das kollektiv  aber ebenso kann linke politik auf gesellschaftlicher ebene sehr liberal sein in der wirtschaftspolitik und sozialpolitik aber auf einen starken staat setzen linke politik eint auf jeden fall eine starke staatliche einmischung in die wirtschaft und eine unterschiedlich ausgeartete umverteilung von vermögen linke politik ist in der regel auch liberaler im bereich der migrationspolitik und hat weniger affinität zu den sicherheitsorganen,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein rechte politik kann sowohl eine starke rolle des staates befürworten aber ebenso sehr liberal eingestellt sein meist setzt rechte politik weniger auf umverteilung von vermögen und ist wirtschaftsliberaler in bereich der gesellschaftspolitik kann dies unterschiedlich ausgeprägt sein jedoch mit der tendenz weniger liberale positionen als linke parteien einzunehmen vor allem im bereich der sicherheit setzt rechte politik auf einen starken staat,links
2016,2017,CDU,8,2021,0,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein linke politik kann z b eine starke rolle des staates und weniger die des individuums betonen fokus auf das kollektiv  aber ebenso kann linke politik auf gesellschaftlicher ebene sehr liberal sein in der wirtschaftspolitik und sozialpolitik aber auf einen starken staat setzen linke politik eint auf jeden fall eine starke staatliche einmischung in die wirtschaft und eine unterschiedlich ausgeartete umverteilung von vermögen linke politik ist in der regel auch liberaler im bereich der migrationspolitik und hat weniger affinität zu den sicherheitsorganen,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein rechte politik kann sowohl eine starke rolle des staates befürworten aber ebenso sehr liberal eingestellt sein meist setzt rechte politik weniger auf umverteilung von vermögen und ist wirtschaftsliberaler in bereich der gesellschaftspolitik kann dies unterschiedlich ausgeprägt sein jedoch mit der tendenz weniger liberale positionen als linke parteien einzunehmen vor allem im bereich der sicherheit setzt rechte politik auf einen starken staat,politik
2016,2017,CDU,8,2021,0,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein linke politik kann z b eine starke rolle des staates und weniger die des individuums betonen fokus auf das kollektiv  aber ebenso kann linke politik auf gesellschaftlicher ebene sehr liberal sein in der wirtschaftspolitik und sozialpolitik aber auf einen starken staat setzen linke politik eint auf jeden fall eine starke staatliche einmischung in die wirtschaft und eine unterschiedlich ausgeartete umverteilung von vermögen linke politik ist in der regel auch liberaler im bereich der migrationspolitik und hat weniger affinität zu den sicherheitsorganen,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein rechte politik kann sowohl eine starke rolle des staates befürworten aber ebenso sehr liberal eingestellt sein meist setzt rechte politik weniger auf umverteilung von vermögen und ist wirtschaftsliberaler in bereich der gesellschaftspolitik kann dies unterschiedlich ausgeprägt sein jedoch mit der tendenz weniger liberale positionen als linke parteien einzunehmen vor allem im bereich der sicherheit setzt rechte politik auf einen starken staat,stark
2016,2017,CDU,8,2021,0,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein linke politik kann z b eine starke rolle des staates und weniger die des individuums betonen fokus auf das kollektiv  aber ebenso kann linke politik auf gesellschaftlicher ebene sehr liberal sein in der wirtschaftspolitik und sozialpolitik aber auf einen starken staat setzen linke politik eint auf jeden fall eine starke staatliche einmischung in die wirtschaft und eine unterschiedlich ausgeartete umverteilung von vermögen linke politik ist in der regel auch liberaler im bereich der migrationspolitik und hat weniger affinität zu den sicherheitsorganen,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein rechte politik kann sowohl eine starke rolle des staates befürworten aber ebenso sehr liberal eingestellt sein meist setzt rechte politik weniger auf umverteilung von vermögen und ist wirtschaftsliberaler in bereich der gesellschaftspolitik kann dies unterschiedlich ausgeprägt sein jedoch mit der tendenz weniger liberale positionen als linke parteien einzunehmen vor allem im bereich der sicherheit setzt rechte politik auf einen starken staat,staat
2016,2017,CDU,8,2021,0,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein linke politik kann z b eine starke rolle des staates und weniger die des individuums betonen fokus auf das kollektiv  aber ebenso kann linke politik auf gesellschaftlicher ebene sehr liberal sein in der wirtschaftspolitik und sozialpolitik aber auf einen starken staat setzen linke politik eint auf jeden fall eine starke staatliche einmischung in die wirtschaft und eine unterschiedlich ausgeartete umverteilung von vermögen linke politik ist in der regel auch liberaler im bereich der migrationspolitik und hat weniger affinität zu den sicherheitsorganen,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein rechte politik kann sowohl eine starke rolle des staates befürworten aber ebenso sehr liberal eingestellt sein meist setzt rechte politik weniger auf umverteilung von vermögen und ist wirtschaftsliberaler in bereich der gesellschaftspolitik kann dies unterschiedlich ausgeprägt sein jedoch mit der tendenz weniger liberale positionen als linke parteien einzunehmen vor allem im bereich der sicherheit setzt rechte politik auf einen starken staat,wirtschaft
2016,2017,CDU,8,2021,0,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein linke politik kann z b eine starke rolle des staates und weniger die des individuums betonen fokus auf das kollektiv  aber ebenso kann linke politik auf gesellschaftlicher ebene sehr liberal sein in der wirtschaftspolitik und sozialpolitik aber auf einen starken staat setzen linke politik eint auf jeden fall eine starke staatliche einmischung in die wirtschaft und eine unterschiedlich ausgeartete umverteilung von vermögen linke politik ist in der regel auch liberaler im bereich der migrationspolitik und hat weniger affinität zu den sicherheitsorganen,dabei ist zwischen verschiedenen politikfeldern zu unterscheiden eine partei kann in einem feld eher links in einem anderen eher rechts sein rechte politik kann sowohl eine starke rolle des staates befürworten aber ebenso sehr liberal eingestellt sein meist setzt rechte politik weniger auf umverteilung von vermögen und ist wirtschaftsliberaler in bereich der gesellschaftspolitik kann dies unterschiedlich ausgeprägt sein jedoch mit der tendenz weniger liberale positionen als linke parteien einzunehmen vor allem im bereich der sicherheit setzt rechte politik auf einen starken staat,umverteilung
